Stock,LTP,CronTime,CALLS_Chart,CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,CALLS_Bid Qty,CALLS_Bid Price,CALLS_Ask Price,CALLS_Ask Qty,Strike Price,PUTS_Bid Qty,PUTS_Bid Price,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Net Chng,PUTS_LTP,PUTS_IV,PUTS_Volume,PUTS_Chng in OI,PUTS_OI,PUTS_Chart,time_stamp
HUDCO,178.69,05-Mar-2025 10:54:47,0,0.0,0,0,0.0,0.0,0.0,9700,48.3,50.55,7275,130.0,9700,0.25,0.3,7275,-0.35000000000000003,0.3,69.66,4,1.0,14.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,19.0,0,4,46.01,39.2,9.750000000000004,2425,38.8,39.75,2425,140.0,46075,0.55,0.65,31525,-0.35,0.65,64.96,65,-18.0,166.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,14.0,7,20,0.0,33.6,8.5,2425,34.05,34.8,2425,145.0,36375,0.75,0.85,31525,-0.7,0.8,60.27,47,7.0,99.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,21.0,0,6,0.0,27.9,7.199999999999999,2425,29.65,30.1,2425,150.0,31525,1.1,1.15,58200,-1.0500000000000003,1.15,58.54,394,3.0,393.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,21.0,-2,6,48.49,25.25,8.399999999999999,2425,25.15,25.55,2425,155.0,41225,1.55,1.65,38800,-1.5,1.6,55.62,78,10.0,93.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,62.0,-2,48,45.16,20.7,7.5,2425,20.95,21.2,4850,160.0,16975,2.25,2.3,7275,-2.2,2.25,54.41,306,-21.0,897.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,185.0,-16,133,43.25,17.0,7.0,2425,16.95,17.2,2425,165.0,7275,3.25,3.35,36375,-3.0,3.25,52.59,264,36.0,348.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,508.0,-79,418,43.85,13.5,6.05,4850,13.3,13.5,4850,170.0,7275,4.55,4.65,7275,-4.000000000000001,4.55,51.32,582,64.0,437.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,234.0,-33,820,43.75,10.3,5.000000000000001,7275,10.15,10.3,9700,175.0,2425,6.3,6.4,4850,-4.9,6.35,49.82,399,54.0,249.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,1087.0,8,1686,43.58,7.65,3.95,2425,7.5,7.65,7275,180.0,2425,8.55,8.7,4850,-6.199999999999999,8.65,49.32,307,-14.0,233.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,389.0,-28,647,43.94,5.5,2.8,12125,5.4,5.5,7275,185.0,2425,11.4,11.6,2425,-7.549999999999999,12.35,52.32,25,3.0,94.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,528.0,-37,575,45.2,3.9,2.0999999999999996,9700,3.8,3.9,16975,190.0,4850,14.75,15.05,2425,-7.549999999999999,14.9,49.37,177,-43.0,177.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,92.0,-4,107,44.95,2.7,1.4500000000000002,2425,2.65,2.75,21825,195.0,2425,18.55,18.95,2425,-9.850000000000001,18.9,49.88,3,1.0,21.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,862.0,36,564,46.08,1.9,1.0499999999999998,65475,1.8,1.9,70325,200.0,2425,22.65,22.95,2425,-9.049999999999997,24.0,58.39,18,-2.0,124.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,109.0,-9,124,45.49,1.3,0.7000000000000001,31525,1.25,1.3,4850,205.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,335.0,17,124,47.99,0.95,0.49999999999999994,21825,0.9,0.95,41225,210.0,2425,31.45,32.7,2425,0.0,0.0,0.0,0,0.0,47.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,103.0,1,7,47.72,0.6,0.25,16975,0.6,0.7,19400,215.0,7275,35.15,37.45,12125,0.0,0.0,0.0,0,0.0,2.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,188.0,-4,27,50.36,0.5,0.25,7275,0.45,0.5,21825,220.0,2425,40.75,41.9,2425,-11.300000000000004,42.9,75.49,9,0.0,43.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,8.0,0,11,52.35,0.4,0.10000000000000003,2425,0.25,0.45,12125,225.0,24250,44.9,47.0,16975,0.0,0.0,0.0,0,0.0,2.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,78.0,1,11,51.98,0.25,0.0,2425,0.25,0.35,29100,230.0,21825,49.5,52.0,16975,0.0,0.0,0.0,0,0.0,7.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,26.0,0,0,0.0,0.0,0.0,84875,0.1,0.5,4850,235.0,9700,54.7,57.05,16975,0.0,0.0,0.0,0,0.0,21.0,0,05-Mar-2025 10:54:47
HUDCO,178.69,05-Mar-2025 10:54:47,0,27.0,0,1,0.0,0.35,0.19999999999999998,2425,0.2,0.35,2425,240.0,9700,59.35,61.7,9700,0.0,0.0,0.0,0,0.0,16.0,0,05-Mar-2025 10:54:47
