Stock,LTP,CronTime,CALLS_Chart,CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,CALLS_Bid Qty,CALLS_Bid Price,CALLS_Ask Price,CALLS_Ask Qty,Strike Price,PUTS_Bid Qty,PUTS_Bid Price,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Net Chng,PUTS_LTP,PUTS_IV,PUTS_Volume,PUTS_Chng in OI,PUTS_OI,PUTS_Chart,time_stamp
NIFTY,22904.05,11-Apr-2025 13:12:21,0,5,0,0,0.0,0.0,0.0,1500,2480.2,2600.75,1500,20400.0,5925,7.75,7.85,5400,-16.15,7.75,43.63,532245,82181,190135,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,2,0,0,0.0,0.0,0.0,1500,2441.8,2552.1,1500,20450.0,675,8.45,8.55,1800,-17.55,8.5,43.32,75439,-3044,12972,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,11,7,28,0.0,2370.0,408.8499999999999,450,2436.75,2458.85,300,20500.0,1050,8.85,8.9,8175,-18.1,8.9,42.94,261808,-17728,62291,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,4,0,0,0.0,0.0,0.0,1500,2342.05,2448.7,1500,20550.0,2700,9.25,9.4,3675,-19.6,9.35,42.36,64943,726,9440,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,5,0,0,0.0,0.0,0.0,1500,2294.0,2394.0,1500,20600.0,2850,9.55,9.65,3375,-21.15,9.55,41.8,130158,2477,16398,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,45,0,0,0.0,0.0,0.0,1500,2246.95,2352.65,1500,20650.0,4050,10.05,10.15,600,-23.050000000000004,10.15,41.29,81112,-1404,30545,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,8,0,0,0.0,0.0,0.0,1500,2196.0,2294.0,1500,20700.0,4200,10.55,10.6,1425,-24.099999999999998,10.55,40.74,169740,3434,89091,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,8,0,0,0.0,0.0,0.0,1500,2145.75,2246.1,1500,20750.0,975,10.85,10.95,600,-26.0,10.9,40.14,66498,1397,11986,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,6,1,5,0.0,2047.85,372.8499999999999,75,2141.4,2160.8,75,20800.0,1425,11.2,11.3,3075,-26.45,11.2,39.56,158431,-6495,31131,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,8,0,0,0.0,0.0,0.0,1500,2043.1,2149.85,1500,20850.0,3525,11.6,11.75,2400,-29.000000000000004,11.7,39.03,67264,610,10010,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,9,2,10,0.0,2004.75,415.79999999999995,450,2011.3,2063.1,450,20900.0,5850,11.95,12.05,1650,-30.049999999999997,12.0,38.32,138075,4047,21226,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,45,0,0,0.0,0.0,0.0,1500,1953.95,2049.5,1500,20950.0,825,12.4,12.5,375,-31.4,12.4,37.78,54129,2171,3533,0,11-Apr-2025 13:12:21
NIFTY,22904.05,11-Apr-2025 13:12:21,0,691,14,327,0.0,1930.0,448.79999999999995,75,1946.1,1959.8,150,21000.0,2175,12.85,12.95,2475,-32.85,12.85,37.1,329588,11577,66645,0,11-Apr-2025 13:12:21
