Stock,LTP,CronTime,CALLS_Chart,CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,CALLS_Bid Qty,CALLS_Bid Price,CALLS_Ask Price,CALLS_Ask Qty,Strike Price,PUTS_Bid Qty,PUTS_Bid Price,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Net Chng,PUTS_LTP,PUTS_IV,PUTS_Volume,PUTS_Chng in OI,PUTS_OI,PUTS_Chart,time_stamp
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1582.5,1864.45,1125,20350.0,48525,0.9,0.95,67050,-1.25,0.9,33.5,146149,0,18705.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1524.85,1814.9,1125,20400.0,176400,0.9,0.95,58950,-1.5000000000000002,0.95,32.94,58614,0,7363.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1476.85,1787.65,1125,20450.0,20550,0.9,0.95,4650,-1.9000000000000001,0.95,31.82,14951,0,1120.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1428.85,1734.5,1125,20500.0,86550,0.95,1.0,92925,-2.3,0.95,31.06,88795,0,12917.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1380.85,1680.75,1125,20550.0,5250,1.05,1.1,8475,-2.6,1.1,30.29,18023,0,964.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1342.75,1612.1,1125,20600.0,5850,1.1,1.15,9300,-3.15,1.1,29.65,35366,0,3632.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1310.1,1570.8,1125,20650.0,2025,1.15,1.2,6675,-3.65,1.15,28.7,20801,0,941.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1257.55,1511.7,1125,20700.0,18525,1.25,1.3,7800,-4.2,1.25,28.01,40889,0,3398.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1194.7,1459.85,1125,20750.0,13200,1.35,1.4,8325,-4.85,1.35,27.3,26069,0,1344.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1238.0,1309.3,1125,20800.0,70800,1.45,1.5,113700,-0.050000000000000044,1.5,26.56,294053,5418,115091.0,0,03-Mar-2025 12:04:20
NIFTY,22014.95,03-Mar-2025 12:04:20,0,0.0,0.0,0,0.0,0.0,0.0,1125,1147.75,1264.5,1125,20850.0,11325,1.6,1.65,41175,-0.19999999999999996,1.6,25.79,63797,-123,18674.0,0,03-Mar-2025 12:04:20
