Stock,LTP,CronTime,CALLS_Chart,CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,CALLS_Bid Qty,CALLS_Bid Price,CALLS_Ask Price,CALLS_Ask Qty,Strike Price,PUTS_Bid Qty,PUTS_Bid Price,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Net Chng,PUTS_LTP,PUTS_IV,PUTS_Volume,PUTS_Chng in OI,PUTS_OI,PUTS_Chart,time_stamp
NIFTY,24342.8,29-Apr-2025 10:27:16,0,0,0,0,0.0,0.0,0.0,150,3884.35,3987.05,1500,20400.0,164250,0.9,0.95,38100,-0.7999999999999999,0.9,118.21,140688,4197,77952,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,0,0,0,0.0,0.0,0.0,1500,3815.8,3934.5,1500,20450.0,29925,0.9,0.95,24225,-0.75,0.95,116.71,28974,535,21444,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,11,0,0,0.0,0.0,0.0,1500,3779.25,3877.45,1500,20500.0,188025,0.95,1.0,258525,-0.8500000000000001,1.0,115.79,76722,1274,37186,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,1,0,0,0.0,0.0,0.0,1500,3716.85,3840.45,1500,20550.0,13650,0.95,1.05,14325,-0.95,1.0,114.29,6488,-204,1492,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,1,0,0,0.0,0.0,0.0,1500,3667.8,3781.05,1500,20600.0,52125,1.0,1.05,26250,-1.0,1.0,113.34,20577,-32,15326,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,0,0,0,0.0,0.0,0.0,1500,3625.25,3725.55,1500,20650.0,7575,1.0,1.05,2100,-1.05,1.05,111.83,6014,-99,808,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,1,0,0,0.0,0.0,0.0,1500,3572.8,3685.75,1500,20700.0,24150,1.0,1.05,18150,-1.0999999999999999,1.05,110.32,13073,-286,14897,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,1,0,0,0.0,0.0,0.0,1500,3521.65,3625.0,1500,20750.0,4050,1.0,1.05,3300,-1.05,1.05,108.82,6789,-220,810,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,1,0,0,0.0,0.0,0.0,1500,3488.15,3575.6,1500,20800.0,24900,1.05,1.1,23175,-1.1500000000000001,1.05,107.83,20503,-66,14681,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,0,0,0,0.0,0.0,0.0,1500,3438.6,3525.6,1500,20850.0,5400,1.05,1.1,4125,-1.15,1.1,105.82,6288,113,652,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,2,0,0,0.0,0.0,0.0,1500,3386.95,3474.15,1500,20900.0,34875,1.05,1.1,29175,-1.25,1.1,105.3,19066,-1135,15078,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,1,0,0,0.0,0.0,0.0,1500,3318.25,3439.9,1500,20950.0,4125,1.0,1.05,6000,-1.3,1.05,103.32,7499,-55,929,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,68,0,0,0.0,0.0,0.0,1500,3276.9,3381.05,1500,21000.0,100650,0.95,1.0,41025,-1.3,0.95,101.33,101122,-7313,64328,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,1,0,0,0.0,0.0,0.0,1500,3227.65,3326.15,1500,21050.0,7350,1.0,1.1,1875,-1.2999999999999998,1.1,100.32,12231,-2217,1080,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,2,1,2,201.84,3324.1,133.75,75,3023.15,3436.35,1500,21100.0,10275,1.05,1.1,10425,-1.35,1.1,98.83,19574,-2231,4191,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,2,0,0,0.0,0.0,0.0,1500,3133.0,3223.35,1500,21150.0,8025,1.1,1.15,7875,-1.5,1.1,97.78,10691,-619,1982,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,0,0,0,0.0,0.0,0.0,1500,3089.1,3185.4,1500,21200.0,14100,1.1,1.15,15150,-1.4,1.15,96.72,23513,-3190,3505,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,2,0,0,0.0,0.0,0.0,1500,3036.05,3139.6,1500,21250.0,5100,1.1,1.15,10875,-1.6,1.1,94.35,12310,-1135,970,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,4,0,0,0.0,0.0,0.0,1500,2977.55,3075.6,1500,21300.0,16800,1.1,1.15,14250,-1.5500000000000003,1.15,93.29,17646,-1919,2651,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,4,0,0,0.0,0.0,0.0,1500,2936.35,3024.65,1500,21350.0,2025,1.1,1.15,2700,-1.75,1.1,91.8,7059,-283,1328,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,9,0,0,0.0,0.0,0.0,1500,2884.85,2978.7,1500,21400.0,13425,1.1,1.2,24225,-1.75,1.15,90.72,18387,-1328,2504,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,9,0,0,0.0,0.0,0.0,1500,2824.25,2928.45,1500,21450.0,3225,1.15,1.2,17025,-1.9,1.15,89.22,9077,-159,1395,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,273,-8,21,134.96,2822.05,-22.149999999999636,225,2811.95,2825.25,75,21500.0,119550,1.05,1.1,126300,-2.05,1.05,86.92,132229,-17477,44939,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,8,0,0,0.0,0.0,0.0,1500,2746.65,2834.4,1500,21550.0,11475,1.15,1.2,11250,-2.0999999999999996,1.2,86.62,11690,-416,1534,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,128,-69,79,136.09,2743.0,15.050000000000182,75,2712.4,2729.95,225,21600.0,34350,1.15,1.2,15075,-2.2,1.2,85.12,28177,-2212,8078,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,7,0,0,0.0,0.0,0.0,75,2659.95,2735.35,1500,21650.0,7500,1.25,1.3,22650,-2.3,1.25,83.98,14767,-1363,1166,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,40,0,0,0.0,0.0,0.0,75,2610.15,2672.65,1500,21700.0,79500,1.2,1.25,129450,-2.3499999999999996,1.2,82.48,50166,-2680,11932,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,11,0,0,0.0,0.0,0.0,1500,2547.9,2635.15,1500,21750.0,4500,1.25,1.3,18075,-2.5,1.25,81.32,21120,-2073,2229,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,127,0,0,0.0,0.0,0.0,75,2510.65,2567.25,1500,21800.0,68250,1.3,1.35,19650,-2.4499999999999997,1.35,80.14,37863,-4126,12411,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,10,0,0,0.0,0.0,0.0,150,2457.9,2536.4,1500,21850.0,12900,1.4,1.45,10050,-2.55,1.45,79.53,19270,-797,3117,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,18,0,0,0.0,0.0,0.0,1500,2388.4,2482.8,1500,21900.0,19725,1.45,1.5,14775,-2.5999999999999996,1.45,78.01,33898,-2675,11958,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,6,0,0,0.0,0.0,0.0,1500,2336.85,2426.25,1500,21950.0,22125,1.5,1.55,15000,-2.6500000000000004,1.55,76.77,21686,-821,2641,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,2298,-422,472,75.37,2320.0,-27.25,75,2316.45,2320.8,75,22000.0,139425,1.5,1.55,57525,-2.75,1.55,75.25,142102,-15040,76214,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,63,0,2,138.7,2344.15,79.95000000000027,1500,2223.3,2300.4,1500,22050.0,16650,1.6,1.65,8250,-2.9,1.65,74.49,21809,-461,2062,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,135,1,5,0.0,2223.1,6.949999999999818,1500,2183.35,2244.3,1500,22100.0,16275,1.65,1.7,21150,-2.9499999999999997,1.65,73.2,43987,-1273,7025,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,17,0,0,0.0,0.0,0.0,75,2158.2,2228.85,1500,22150.0,11925,1.75,1.8,7800,-3.0,1.8,71.89,23029,-374,2184,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,163,-4,12,77.72,2130.0,-20.0,75,2114.9,2128.45,75,22200.0,10200,1.75,1.8,33075,-3.2,1.75,70.35,42413,-1978,11625,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,9,-5,10,92.03,2090.0,45.0,1500,2041.3,2115.95,1500,22250.0,17025,1.85,1.9,11925,-3.15,1.9,69.66,27039,-560,4202,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,153,-24,51,104.51,2040.0,-33.59999999999991,75,2015.3,2027.25,225,22300.0,17850,1.95,2.0,42675,-3.3,2.0,68.31,58717,-1866,14382,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,45,0,0,0.0,0.0,0.0,75,1963.55,2021.15,1500,22350.0,9750,2.0,2.05,12675,-3.45,2.0,66.94,28384,-354,2742,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,251,-3,19,89.62,1929.05,-14.299999999999955,150,1914.45,1924.9,75,22400.0,21075,2.1,2.15,7200,-3.5000000000000004,2.15,65.74,59626,-5923,8849,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,124,0,21,0.0,1870.0,234.0,225,1866.8,1874.15,75,22450.0,44850,2.1,2.2,22425,-3.8000000000000003,2.15,64.52,37172,631,5132,0,29-Apr-2025 10:27:16
NIFTY,24342.8,29-Apr-2025 10:27:16,0,1891,-102,131,0.0,1840.0,-9.099999999999909,75,1816.65,1824.1,75,22500.0,13500,2.25,2.3,75675,-3.9000000000000004,2.3,63.11,235504,-12751,81303,0,29-Apr-2025 10:27:16
