Stock,LTP,CronTime,CALLS_Chart,CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,CALLS_Bid Qty,CALLS_Bid Price,CALLS_Ask Price,CALLS_Ask Qty,Strike Price,PUTS_Bid Qty,PUTS_Bid Price,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Net Chng,PUTS_LTP,PUTS_IV,PUTS_Volume,PUTS_Chng in OI,PUTS_OI,PUTS_Chart,time_stamp
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,65,0,0,0.0,0.0,0.0,150,7623.2,7943.2,150,42500.0,8325,4.65,4.75,6630,0.5499999999999998,4.75,26.46,149268,-6465,102733,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,1007,1,15,40.97,7547.15,450.59999999999945,75,7234.1,7320.05,60,43000.0,3465,5.0,5.1,3390,0.14999999999999947,5.1,0.0,56042,-5189,71694,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,13,0,0,0.0,0.0,0.0,150,6615.65,6935.95,150,43500.0,570,6.75,6.8,345,-0.8500000000000005,6.8,24.06,49091,4236,99422,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,89,0,0,0.0,0.0,0.0,150,6152.75,6447.55,150,44000.0,270,11.1,11.15,1635,-1.950000000000001,11.1,0.0,27711,-399,25735,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,0,0.0,0.0,0.0,150,5653.0,6001.6,150,44500.0,60,16.75,16.9,300,-3.25,16.9,23.35,23221,387,17174,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,2543,-45,59,30.87,5550.0,407.0500000000002,45,5279.95,5350.15,60,45000.0,1500,24.5,24.6,600,-6.0,24.5,22.88,56146,1784,46480,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,2,0,0,0.0,0.0,0.0,150,4738.75,4936.45,150,45500.0,435,34.95,35.3,375,-9.75,35.3,22.28,33038,1418,22078,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,1111,4,11,0.0,4400.0,205.55000000000018,15,4315.45,4380.95,15,46000.0,180,50.2,50.3,90,-14.700000000000003,50.3,21.8,53348,2069,69224,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,22,1,3,0.0,3941.8,-1089.0,30,3837.5,3898.65,30,46500.0,315,72.85,73.3,210,-21.150000000000006,73.3,21.31,66889,955,53429,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,0,0.0,0.0,0.0,150,3058.25,4025.45,150,46900.0,150,100.05,101.15,285,-220.09999999999997,100.05,20.9,6546,0,834,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,5196,4,152,0.0,3420.0,153.0,45,3383.35,3431.05,15,47000.0,300,106.5,106.95,540,-28.700000000000003,106.95,20.92,86352,1808,73674,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,0,0.0,0.0,0.0,150,3178.8,3431.1,150,47100.0,90,114.15,114.95,90,-30.25,114.9,20.87,6477,454,3424,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,0,0.0,0.0,0.0,150,3051.1,3333.75,150,47200.0,60,126.5,127.3,135,-30.099999999999994,125.4,20.78,10859,1160,11850,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,0,0.0,0.0,0.0,150,3011.0,3257.9,150,47300.0,30,132.6,133.15,225,-33.75,133.2,0.0,6897,842,3202,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,0,0.0,0.0,0.0,150,2878.55,3191.35,150,47400.0,15,142.45,143.0,30,-35.80000000000001,142.2,20.59,6033,383,3170,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,695,1,29,23.29,3173.6,328.9499999999998,15,2948.7,2974.8,15,47500.0,15,152.1,152.55,60,-38.900000000000006,151.75,20.42,40046,6366,38389,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,0,0.0,0.0,0.0,150,2703.95,2980.4,150,47600.0,15,164.55,165.1,15,-39.400000000000006,164.45,20.43,6185,569,3739,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,0,0.0,0.0,0.0,150,2619.75,2901.2,825,47700.0,15,176.05,176.7,15,-41.599999999999994,176.8,0.0,8506,131,4149,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,98,0,0,0.0,0.0,0.0,15,2625.3,2777.7,15,47800.0,45,188.55,189.25,105,-41.19999999999999,190.75,20.3,7047,64,4479,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,0,0,5,0.0,2601.65,-2647.2000000000003,375,2551.4,2616.25,60,47900.0,60,207.4,208.1,15,-40.44999999999999,207.5,20.26,16679,6362,9281,0,07-Jan-2025 09:55:46
BANKNIFTY,50085.15,07-Jan-2025 09:55:46,0,2947,123,314,16.61,2525.5,113.59999999999991,195,2517.1,2527.85,30,48000.0,240,217.3,217.95,90,-48.20000000000002,216.1,20.16,55657,2445,78352,0,07-Jan-2025 09:55:46
