Stock,LTP,CronTime,CALLS_Chart,CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,CALLS_Bid Qty,CALLS_Bid Price,CALLS_Ask Price,CALLS_Ask Qty,Strike Price,PUTS_Bid Qty,PUTS_Bid Price,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Net Chng,PUTS_LTP,PUTS_IV,PUTS_Volume,PUTS_Chng in OI,PUTS_OI,PUTS_Chart,time_stamp
BPCL,308.5,28-Apr-2025 12:23:20,0,5,0,0,0.0,0.0,0.0,7200,83.45,86.9,5400,225.0,73800,0.2,0.3,165600,-0.25,0.25,53.91,150,28,254,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,4,0,0,0.0,0.0,0.0,7200,78.7,82.05,5400,230.0,3600,0.35,0.5,9000,-0.14999999999999997,0.45,54.1,9,-4,27,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,240.0,46800,0.55,0.6,39600,-0.30000000000000004,0.6,49.99,38,9,167,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,245.0,10800,0.65,0.7,9000,-0.34999999999999987,0.8,49.31,34,-16,53,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,15,0,0,0.0,0.0,0.0,1800,59.25,61.1,1800,250.0,25200,0.8,0.85,43200,-0.65,0.85,46.42,153,-11,245,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,2,0,0,0.0,0.0,0.0,1800,54.4,56.85,1800,255.0,61200,1.0,1.05,45000,-0.8500000000000001,1.0,44.99,50,15,65,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,41,0,1,0.0,39.75,-0.45000000000000284,1800,50.15,51.2,1800,260.0,41400,1.25,1.3,61200,-1.1,1.25,43.6,112,-22,227,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,10,0,0,0.0,0.0,0.0,7200,45.0,47.4,1800,265.0,19800,1.55,1.65,32400,-1.4,1.65,42.51,51,-2,100,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,29,2,11,32.88,41.3,10.899999999999999,1800,41.1,41.6,1800,270.0,43200,1.95,2.0,12600,-1.85,2.0,40.91,274,46,303,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,32,5,21,33.84,37.05,10.549999999999997,1800,36.6,37.0,1800,275.0,1800,2.5,2.55,63000,-2.4000000000000004,2.5,39.7,217,-15,348,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,154,0,27,31.04,32.15,10.0,1800,32.4,32.7,1800,280.0,14400,3.15,3.2,39600,-2.9499999999999997,3.1,39.09,558,32,546,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,47,31,84,32.31,28.65,9.099999999999998,1800,28.25,28.55,1800,285.0,43200,4.0,4.1,57600,-3.7,4.0,38.19,521,32,390,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,176,-34,261,32.6,25.0,9.25,1800,24.55,24.75,1800,290.0,16200,5.1,5.15,30600,-4.4,5.1,37.17,959,-68,963,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,120,30,238,32.03,21.2,8.2,3600,20.9,21.05,1800,295.0,21600,6.45,6.55,19800,-5.3,6.45,36.78,506,38,508,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,902,47,2050,32.91,17.75,7.199999999999999,9000,17.65,17.8,5400,300.0,5400,8.1,8.2,21600,-6.050000000000001,8.1,36.2,1421,64,728,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,406,4,1325,32.87,14.85,6.299999999999999,7200,14.65,14.8,1800,305.0,10800,10.1,10.2,3600,-7.15,10.1,36.11,566,80,337,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,849,126,2770,32.74,12.1,5.3,7200,12.05,12.2,9000,310.0,5400,12.4,12.5,3600,-7.949999999999999,12.5,36.02,387,9,253,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,246,-2,583,32.66,9.85,4.5,1800,9.8,9.9,18000,315.0,1800,15.1,15.25,1800,-9.05,15.0,36.34,42,12,50,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,803,33,1267,32.36,7.8,3.5999999999999996,10800,7.8,7.9,9000,320.0,1800,18.05,18.45,1800,-9.95,18.0,36.26,31,3,63,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,186,-11,349,32.48,6.25,3.0,7200,6.15,6.25,3600,325.0,1800,21.35,21.65,1800,-7.400000000000002,21.7,36.84,6,0,4,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,558,-6,783,32.67,4.85,2.3499999999999996,18000,4.8,4.85,1800,330.0,1800,24.85,25.35,1800,-12.350000000000001,24.9,0.0,1,0,16,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,641,44,649,33.13,3.0,1.5,32400,2.85,2.95,61200,340.0,1800,32.9,33.5,1800,-10.149999999999999,33.25,38.28,11,4,19,0,28-Apr-2025 12:23:20
BPCL,308.5,28-Apr-2025 12:23:20,0,567,189,674,33.63,1.7,0.7999999999999999,3600,1.7,1.75,86400,350.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,28-Apr-2025 12:23:20
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,960.0,1000,0.4,0.65,1000,-0.09999999999999998,0.65,53.43,1,0,71,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,970.0,500,0.5,0.75,1500,0.20000000000000007,0.8,53.5,2,0,5,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,980.0,1500,0.55,0.6,4000,-0.29999999999999993,0.55,49.59,23,4,17,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,119,0,0,0.0,0.0,0.0,500,356.25,370.25,500,1000.0,7500,0.55,0.6,18000,-0.29999999999999993,0.55,47.46,682,125,1882,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1020.0,4000,0.55,0.75,2000,-2.35,0.65,45.29,8,7,9,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1040.0,7500,0.6,0.7,500,-0.19999999999999996,0.8,43.89,13,-1,115,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1050.0,1500,0.6,0.65,9500,-0.4,0.65,41.36,425,4,862,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1060.0,1500,0.7,0.85,4000,-0.44999999999999996,0.75,40.86,32,-15,34,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1070.0,500,0.8,0.9,11500,-0.5999999999999999,0.8,40.61,13,-4,69,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1080.0,6000,0.8,0.95,1500,-0.65,0.9,39.29,115,-37,136,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1090.0,7000,0.95,1.05,8000,-0.75,1.05,38.58,171,-14,93,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,992,191,218,0.0,265.0,56.0,8500,262.1,264.25,500,1100.0,50000,1.0,1.05,10500,-0.95,1.05,37.25,2476,32,2173,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1110.0,1500,1.1,1.15,10000,-1.15,1.1,36.47,134,-10,59,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,8,0,0,0.0,0.0,0.0,5000,228.45,249.9,5000,1120.0,14000,1.1,1.15,6000,-1.4499999999999997,1.1,35.4,663,-83,349,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,7,0,0,0.0,0.0,0.0,20000,215.7,245.85,500,1130.0,13500,1.2,1.25,2000,-1.7,1.2,34.54,698,23,465,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,58,-1,7,0.0,225.05,47.75,500,222.35,227.5,500,1140.0,9500,1.35,1.4,5000,-2.0500000000000003,1.4,33.84,586,-148,436,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,337,-207,231,0.0,214.45,53.44999999999999,500,213.65,216.55,500,1150.0,4500,1.55,1.6,27500,-2.5,1.55,33.08,1937,-335,1799,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,171,-3,65,0.0,187.0,42.849999999999994,500,203.0,207.5,500,1160.0,2500,1.65,1.7,3500,-3.0000000000000004,1.65,32.07,1325,-177,646,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,257,-2,3,0.0,197.3,37.80000000000001,500,193.55,197.3,500,1170.0,1000,1.9,1.95,2000,-3.65,1.9,31.68,1196,-192,747,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,234,0,10,0.0,179.5,52.7,500,183.9,187.2,500,1180.0,7500,2.15,2.2,3500,-4.35,2.15,30.86,1973,-121,797,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,13,0,0,0.0,0.0,0.0,500,154.55,179.65,500,1190.0,12000,2.5,2.55,3500,-5.2,2.5,30.49,1232,-98,493,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,1156,-178,877,0.0,165.6,50.099999999999994,1500,165.65,167.05,500,1200.0,36500,2.9,3.0,59500,-6.05,2.95,29.97,12023,1023,8433,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,52,1,9,0.0,145.0,38.5,1500,154.8,158.5,500,1210.0,11500,3.25,3.35,13000,-6.95,3.3,29.22,1202,-173,517,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,163,-63,169,0.0,148.4,51.650000000000006,500,146.3,148.75,1000,1220.0,4500,3.75,3.8,9000,-7.949999999999999,3.75,28.67,5386,-360,1247,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,200,16,61,0.0,133.0,44.599999999999994,500,136.25,139.2,500,1230.0,13500,4.2,4.3,13000,-9.15,4.25,27.9,3395,-62,989,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,607,-30,142,0.0,128.45,47.44999999999999,1000,127.55,129.05,500,1240.0,14000,4.75,4.8,5000,-10.55,4.75,27.27,5510,-153,1338,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,2208,-61,1009,0.0,119.85,46.25,500,118.45,119.05,500,1250.0,6500,5.45,5.5,5000,-12.100000000000001,5.45,26.58,11826,935,4279,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,581,-80,334,0.0,110.0,44.0,1000,109.0,109.7,500,1260.0,16000,6.25,6.35,20500,-13.8,6.3,26.03,8476,132,1860,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,518,-42,337,0.0,101.05,42.9,500,99.9,100.75,500,1270.0,10000,7.2,7.3,10500,-15.600000000000001,7.25,25.32,5767,261,1353,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,1613,-249,1346,11.96,92.7,40.900000000000006,1000,91.4,91.85,500,1280.0,4500,8.35,8.4,7500,-17.799999999999997,8.35,24.8,11550,1410,4336,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,1532,-374,1857,13.93,83.95,38.400000000000006,500,82.7,83.2,500,1290.0,3000,9.7,9.8,10500,-20.05,9.7,24.3,7094,77,2690,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,6815,-2677,17745,15.8,74.9,34.85000000000001,500,74.65,75.0,3500,1300.0,4000,11.3,11.35,500,-22.400000000000002,11.3,23.84,23955,3378,9587,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,2228,-819,5403,16.05,66.85,32.39999999999999,500,66.5,66.85,500,1310.0,5000,13.1,13.2,1500,-24.75,13.15,23.34,6958,579,1664,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,4279,-807,13908,16.4,59.35,30.25,500,59.3,59.55,2500,1320.0,500,15.4,15.45,1000,-27.6,15.4,22.95,12317,1524,2842,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,1622,-386,13857,16.79,51.85,27.0,2000,52.15,52.35,500,1330.0,4500,18.1,18.2,1500,-30.5,18.15,22.72,13459,2495,3275,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,3256,90,25768,16.88,45.25,24.45,4000,45.4,45.6,3000,1340.0,2500,21.25,21.4,2500,-33.400000000000006,21.3,22.52,11559,1941,2449,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,9741,679,42632,16.94,39.25,21.85,2500,39.05,39.25,2500,1350.0,500,25.0,25.1,2500,-35.25,25.0,22.32,15128,1902,4338,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,4852,1251,30093,17.11,33.5,19.0,500,33.4,33.5,1000,1360.0,4000,29.1,29.2,500,-38.599999999999994,29.25,22.23,6362,1592,2099,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,3027,1411,13618,17.03,28.05,15.850000000000001,500,28.05,28.2,4500,1370.0,1000,33.75,33.9,500,-41.95,33.8,22.28,1832,480,613,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,3621,2210,21147,17.0,23.45,13.399999999999999,500,23.35,23.4,1000,1380.0,500,38.85,39.05,1500,-43.8,39.0,22.01,1341,258,397,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,877,-255,8303,16.99,19.3,11.0,3500,19.2,19.3,500,1390.0,500,44.7,44.9,500,-47.25,44.45,22.29,597,36,263,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,12214,-630,51285,17.0,15.65,8.600000000000001,1500,15.6,15.7,15500,1400.0,1500,50.8,51.05,1000,-48.95,51.0,22.21,4588,465,4579,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,1399,236,6670,17.22,12.7,7.049999999999999,4000,12.65,12.75,3000,1410.0,500,57.8,58.4,500,-51.699999999999996,57.4,22.58,108,64,171,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,2599,492,12372,17.14,10.1,5.55,7500,10.1,10.2,5500,1420.0,500,65.15,65.7,500,-57.3,64.5,23.73,135,15,268,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,4182,1465,11981,17.48,6.45,3.35,13000,6.45,6.55,12000,1440.0,500,81.25,82.05,500,-53.599999999999994,80.5,23.82,103,4,479,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,2501,796,7596,17.82,4.1,1.8499999999999996,17500,4.1,4.15,3000,1460.0,500,98.6,99.25,500,-53.10000000000001,98.3,25.64,326,-96,1422,0,28-Apr-2025 12:22:50
RELIANCE,1361.5,28-Apr-2025 12:22:50,0,1819,660,6993,18.33,2.7,1.1,9500,2.65,2.7,9000,1480.0,500,116.8,118.1,500,-57.3,116.05,26.94,310,79,1328,0,28-Apr-2025 12:22:50
